MNO,RFNSA ID,Latitude,Longitude,New in 2023,3G,4G,5G,Co_funded,ABS_REMOTENESS
Optus,2007001,-33.88056,151.200413,N,Y,Y,Y,N,Major Cities of Australia
Optus,2007003,-33.87724854,151.192299,N,Y,Y,N,N,Major Cities of Australia
Optus,2007004,-33.881957,151.198103,N,Y,Y,N,N,Major Cities of Australia
Optus,2007005,-33.875467,151.197502,N,Y,Y,Y,N,Major Cities of Australia
Optus,2007007,-33.883487,151.193941,N,Y,Y,N,N,Major Cities of Australia
Optus,2007010,-33.878733,151.198722,N,Y,Y,Y,N,Major Cities of Australia
Optus,2007013,-33.884418,151.199899,N,N,Y,N,N,Major Cities of Australia
Optus,2007015,-33.882424,151.201375,N,N,Y,Y,N,Major Cities of Australia
Optus,2008002,-33.884568,151.197192,N,Y,Y,Y,N,Major Cities of Australia
Optus,2008003,-33.88841,151.20057,N,Y,Y,Y,N,Major Cities of Australia
Optus,2008005,-33.887727,151.201787,N,Y,Y,N,N,Major Cities of Australia
Optus,2008007,-33.884104,151.202348,N,Y,Y,N,N,Major Cities of Australia
Optus,2008014,-33.88442,151.204274,N,N,Y,N,N,Major Cities of Australia
Optus,2008018,-33.89157,151.191713,N,Y,Y,N,N,Major Cities of Australia
Optus,2008018,-33.89174,151.1908,N,N,Y,N,N,Major Cities of Australia
Optus,2008019,-33.884702,151.203225,N,Y,Y,N,N,Major Cities of Australia
Optus,2009001,-33.866446,151.191569,N,Y,Y,Y,N,Major Cities of Australia
Optus,2009003,-33.872045,151.194992,N,Y,Y,Y,N,Major Cities of Australia
Optus,2009006,-33.872968,151.192857,N,Y,Y,N,N,Major Cities of Australia
Optus,2009007,-33.868868,151.196822,N,N,Y,N,N,Major Cities of Australia
Optus,2009011,-33.86995,151.189839,N,Y,Y,Y,N,Major Cities of Australia
Optus,2009012,-33.868197,151.195291,N,Y,Y,Y,N,Major Cities of Australia
Optus,2009012,-33.867523,151.194909,N,N,Y,N,N,Major Cities of Australia
Optus,2009012,-33.869338,151.195586,N,N,Y,N,N,Major Cities of Australia
Optus,2009013,-33.871313,151.198071,N,Y,Y,Y,N,Major Cities of Australia
Optus,2009015,-33.865066,151.196085,N,N,Y,N,N,Major Cities of Australia
Optus,2009015,-33.8652902,151.1967572,N,Y,Y,Y,N,Major Cities of Australia
Optus,2009016,-33.869435,151.196642,N,N,Y,N,N,Major Cities of Australia
Optus,2009018,-33.866567,151.195803,N,N,Y,N,N,Major Cities of Australia
Optus,2009020,-33.868529,151.19419,N,N,Y,N,N,Major Cities of Australia
Optus,2009030,-33.866855,151.192011,N,N,Y,N,N,Major Cities of Australia
Optus,2010001,-33.881769,151.217478,N,Y,Y,Y,N,Major Cities of Australia
Optus,2010004,-33.890163,151.211035,N,Y,Y,N,N,Major Cities of Australia
Optus,2010005,-33.88475283,151.2121967,N,Y,Y,N,N,Major Cities of Australia
Optus,2010007,-33.886455,151.208844,N,Y,Y,Y,N,Major Cities of Australia
Optus,2010009,-33.887255,151.206916,N,Y,Y,Y,N,Major Cities of Australia
Optus,2010010,-33.885221,151.209669,N,N,Y,Y,N,Major Cities of Australia
Optus,2010011,-33.885144,151.217844,N,Y,Y,N,N,Major Cities of Australia
Optus,2010012,-33.896417,151.215873,N,Y,Y,N,N,Major Cities of Australia
Optus,2010013,-33.883989,151.210092,N,Y,Y,N,N,Major Cities of Australia
Optus,2010023,-33.876474,151.221777,N,Y,Y,N,N,Major Cities of Australia
Optus,2010024,-33.877312,151.212233,N,Y,Y,Y,N,Major Cities of Australia
Optus,2010025,-33.878714,151.213859,N,Y,Y,Y,N,Major Cities of Australia
Optus,2010026,-33.88228,151.210645,N,Y,Y,Y,N,Major Cities of Australia
Optus,2010028,-33.880542,151.220747,Y,Y,Y,Y,N,Major Cities of Australia
Optus,2010050,-33.880688,151.21681,N,N,Y,N,N,Major Cities of Australia
Optus,2010051,-33.879482,151.215262,N,N,Y,N,N,Major Cities of Australia
Optus,2010052,-33.878015,151.213798,N,N,Y,N,N,Major Cities of Australia
Optus,2010053,-33.878686,151.210802,N,N,Y,N,N,Major Cities of Australia
Optus,2010054,-33.881426,151.218981,N,N,Y,Y,N,Major Cities of Australia
Optus,2010055,-33.879586,151.213751,N,N,Y,N,N,Major Cities of Australia
Optus,2010056,-33.88396937,151.2130181,N,N,Y,N,N,Major Cities of Australia
Optus,2011002,-33.874337,151.218257,N,Y,Y,Y,N,Major Cities of Australia
Optus,2011004,-33.874513,151.222043,N,Y,Y,N,N,Major Cities of Australia
Optus,2011007,-33.873735,151.222688,N,Y,Y,Y,N,Major Cities of Australia
Optus,2011008,-33.870883,151.225514,N,Y,Y,Y,N,Major Cities of Australia
Optus,2011013,-33.86549,151.224224,N,N,Y,N,N,Major Cities of Australia
Optus,2011027,-33.866832,151.224788,N,N,Y,N,N,Major Cities of Australia
Optus,2011028,-33.867946,151.225897,N,N,Y,N,N,Major Cities of Australia
Optus,2011029,-33.868941,151.225721,N,N,Y,N,N,Major Cities of Australia
Optus,2011030,-33.868225,151.226776,N,N,Y,N,N,Major Cities of Australia
Optus,2011031,-33.867475,151.225607,N,N,Y,N,N,Major Cities of Australia
Optus,2011032,-33.865755,151.225209,N,N,Y,N,N,Major Cities of Australia
Optus,2015001,-33.896388,151.195549,N,Y,Y,Y,N,Major Cities of Australia
Optus,2015002,-33.896399,151.19834,N,Y,Y,Y,N,Major Cities of Australia
Optus,2015003,-33.9097,151.198914,N,Y,Y,Y,N,Major Cities of Australia
Optus,2015004,-33.912293,151.197329,N,Y,Y,N,N,Major Cities of Australia
Optus,2015006,-33.91618,151.19558,N,Y,Y,Y,N,Major Cities of Australia
Optus,2015019,-33.895564,151.195465,N,Y,Y,N,N,Major Cities of Australia
Optus,2015055,-33.900576,151.190581,N,N,Y,N,N,Major Cities of Australia
Optus,2015057,-33.907228,151.200459,N,N,Y,N,N,Major Cities of Australia
Optus,2015061,-33.8969,151.1943,N,Y,Y,N,N,Major Cities of Australia
Optus,2015063,-33.896502,151.195445,N,Y,Y,N,N,Major Cities of Australia
Optus,2015067,-33.905797,151.192092,N,N,Y,Y,N,Major Cities of Australia
Optus,2015068,-33.911795,151.189238,N,N,Y,Y,N,Major Cities of Australia
Optus,2016002,-33.891604,151.198845,N,Y,Y,N,N,Major Cities of Australia
Optus,2016003,-33.892237,151.216554,N,Y,Y,N,N,Major Cities of Australia
Optus,2016004,-33.894659,151.204727,N,Y,Y,Y,N,Major Cities of Australia
Optus,2016005,-33.8929,151.2024,N,Y,Y,Y,N,Major Cities of Australia
Optus,2016010,-33.890356,151.205235,N,Y,Y,Y,N,Major Cities of Australia
Optus,2016014,-33.8929,151.19812,N,Y,Y,Y,N,Major Cities of Australia
Optus,2016029,-33.89191421,151.197994,N,N,Y,N,N,Major Cities of Australia
Optus,2017002,-33.89745,151.212217,N,Y,Y,N,N,Major Cities of Australia
Optus,2017005,-33.90213184,151.2018418,N,Y,Y,N,N,Major Cities of Australia
Optus,2017008,-33.905274,151.205819,N,Y,Y,Y,N,Major Cities of Australia
Optus,2017009,-33.906624,151.212533,N,N,Y,Y,N,Major Cities of Australia
Optus,2017015,-33.906121,151.212795,N,Y,Y,Y,N,Major Cities of Australia
Optus,2018002,-33.93366,151.21124,N,Y,Y,Y,N,Major Cities of Australia
Optus,2018003,-33.91950231,151.2026775,N,Y,Y,N,N,Major Cities of Australia
Optus,2018004,-33.9162955,151.2118535,N,Y,Y,N,N,Major Cities of Australia
Optus,2018007,-33.91232,151.20959,N,Y,Y,Y,N,Major Cities of Australia
Optus,2018008,-33.92447,151.214641,N,Y,Y,Y,N,Major Cities of Australia
Optus,2018013,-33.914955,151.203268,N,N,Y,N,N,Major Cities of Australia
Optus,2018014,-33.9146,151.2067,N,Y,Y,Y,N,Major Cities of Australia
Optus,2018025,-33.92412,151.19744,N,N,Y,N,N,Major Cities of Australia
Optus,2019001,-33.93991,151.19562,N,Y,Y,Y,N,Major Cities of Australia
Optus,2019002,-33.947885,151.190949,N,Y,Y,Y,N,Major Cities of Australia
Optus,2019003,-33.96034,151.216233,N,Y,Y,Y,N,Major Cities of Australia
Optus,2019004,-33.946104,151.219484,N,Y,Y,Y,N,Major Cities of Australia
Optus,2019006,-33.950677,151.202825,N,Y,Y,Y,N,Major Cities of Australia
Optus,2020001,-33.92234527,151.1807464,N,Y,Y,Y,N,Major Cities of Australia
Optus,2020004,-33.92771,151.18803,N,Y,Y,Y,N,Major Cities of Australia
Optus,2020006,-33.946401,151.168933,N,Y,Y,N,N,Major Cities of Australia
Optus,2020007,-33.93307,151.177999,N,Y,Y,N,N,Major Cities of Australia
Optus,2020008,-33.929446,151.19409,N,Y,Y,N,N,Major Cities of Australia
Optus,2020009,-33.93414,151.17889,N,Y,Y,Y,N,Major Cities of Australia
Optus,2020009,-33.93433,151.17977,N,N,Y,N,N,Major Cities of Australia
Optus,2020010,-33.923289,151.187389,N,Y,Y,Y,N,Major Cities of Australia
Optus,2020012,-33.937559,151.165699,N,Y,Y,Y,N,Major Cities of Australia
Optus,2020017,-33.925405,151.188376,N,Y,Y,Y,N,Major Cities of Australia
Optus,2020020,-33.93334999,151.1785865,N,Y,Y,Y,N,Major Cities of Australia
Optus,2020023,-33.924587,151.186713,N,N,Y,N,N,Major Cities of Australia
Optus,2020023,-33.924667,151.185887,N,N,Y,N,N,Major Cities of Australia
Optus,2020023,-33.925468,151.186488,N,N,Y,N,N,Major Cities of Australia
Optus,2020029,-33.92309,151.18871,N,Y,Y,Y,N,Major Cities of Australia
Optus,2020031,-33.93379,151.163923,N,Y,Y,Y,N,Major Cities of Australia
Optus,2020048,-33.931095,151.185164,N,N,Y,N,N,Major Cities of Australia
Optus,2021001,-33.890572,151.231946,N,Y,Y,N,N,Major Cities of Australia
Optus,2021002,-33.886536,151.229143,N,Y,Y,N,N,Major Cities of Australia
Optus,2021004,-33.895263,151.226217,N,Y,Y,N,N,Major Cities of Australia
Optus,2021005,-33.891531,151.223608,N,Y,Y,Y,N,Major Cities of Australia
Optus,2021005,-33.89152,151.223582,N,N,Y,Y,N,Major Cities of Australia
Optus,2021006,-33.881744,151.225961,N,Y,Y,Y,N,Major Cities of Australia
Optus,2021009,-33.88633984,151.2190402,N,N,Y,N,N,Major Cities of Australia
Optus,2021014,-33.903239,151.214807,N,Y,Y,Y,N,Major Cities of Australia
Optus,2021019,-33.883307,151.220744,N,N,Y,Y,N,Major Cities of Australia
Optus,2021020,-33.88434362,151.2233648,N,N,Y,Y,N,Major Cities of Australia
Optus,2021021,-33.8848426,151.2247398,N,N,Y,Y,N,Major Cities of Australia
Optus,2021022,-33.88744253,151.2306437,N,N,Y,N,N,Major Cities of Australia
Optus,2021024,-33.88615355,151.2288217,N,N,Y,Y,N,Major Cities of Australia
Optus,2021025,-33.88943551,151.2328047,N,N,Y,Y,N,Major Cities of Australia
Optus,2021057,-33.883807,151.220008,N,Y,Y,Y,N,Major Cities of Australia
Optus,2021061,-33.893085,151.221319,N,N,Y,Y,N,Major Cities of Australia
Optus,2021062,-33.889107,151.225367,Y,Y,Y,Y,N,Major Cities of Australia
Optus,2022003,-33.895143,151.244523,N,Y,Y,N,N,Major Cities of Australia
Optus,2022006,-33.891124,151.247223,N,Y,Y,N,N,Major Cities of Australia
Optus,2022007,-33.89266,151.25073,N,N,Y,Y,N,Major Cities of Australia
Optus,2022007,-33.892215,151.250737,N,Y,Y,Y,N,Major Cities of Australia
Optus,2022008,-33.889901,151.241434,N,Y,Y,N,N,Major Cities of Australia
Optus,2022010,-33.892469,151.249289,N,Y,Y,N,N,Major Cities of Australia
Optus,2022011,-33.8958644,151.2512932,N,N,Y,N,N,Major Cities of Australia
Optus,2022016,-33.890417,151.245099,N,N,Y,N,N,Major Cities of Australia
Optus,2023001,-33.88605833,151.2580023,N,Y,Y,Y,N,Major Cities of Australia
Optus,2023002,-33.888825,151.259048,N,Y,Y,N,N,Major Cities of Australia
Optus,2023003,-33.880428,151.256189,N,N,Y,Y,N,Major Cities of Australia
Optus,2023015,-33.881567,151.24917,Y,N,Y,N,N,Major Cities of Australia
Optus,2024001,-33.906042,151.261948,N,Y,Y,N,N,Major Cities of Australia
Optus,2024005,-33.901201,151.253879,N,Y,Y,Y,N,Major Cities of Australia
Optus,2024006,-33.90491513,151.2677303,N,N,Y,N,N,Major Cities of Australia
Optus,2025001,-33.88521,151.23713,N,Y,Y,N,N,Major Cities of Australia
Optus,2025003,-33.888117,151.244741,N,Y,Y,Y,N,Major Cities of Australia
Optus,2025006,-33.89090546,151.2367746,N,N,Y,Y,N,Major Cities of Australia
Optus,2025020,-33.88427,151.24277,N,N,Y,Y,N,Major Cities of Australia
Optus,2025021,-33.884235,151.240754,N,N,Y,Y,N,Major Cities of Australia
Optus,2025022,-33.883617,151.241161,N,N,Y,Y,N,Major Cities of Australia
Optus,2026001,-33.890474,151.274298,N,Y,Y,Y,N,Major Cities of Australia
Optus,2026005,-33.89767,151.26704,N,N,Y,Y,N,Major Cities of Australia
Optus,2026008,-33.89392,151.262075,N,Y,Y,Y,N,Major Cities of Australia
Optus,2026014,-33.88104136,151.2705701,N,Y,Y,N,N,Major Cities of Australia
Optus,2026016,-33.884454,151.283784,N,Y,Y,N,N,Major Cities of Australia
Optus,2026027,-33.89652,151.259912,N,Y,Y,Y,N,Major Cities of Australia
Optus,2026033,-33.88885104,151.2778348,N,N,Y,N,N,Major Cities of Australia
Optus,2026034,-33.88988901,151.2801158,N,N,Y,N,N,Major Cities of Australia
Optus,2026035,-33.89153107,151.2740019,N,N,Y,N,N,Major Cities of Australia
Optus,2026069,-33.888004,151.264409,N,N,Y,N,N,Major Cities of Australia
Optus,2026071,-33.894866,151.273391,Y,N,Y,Y,N,Major Cities of Australia
Optus,2027001,-33.87904,151.235572,N,Y,Y,N,N,Major Cities of Australia
Optus,2027002,-33.868429,151.251076,N,Y,Y,N,N,Major Cities of Australia
Optus,2027006,-33.879227,151.235887,N,Y,Y,N,N,Major Cities of Australia
Optus,2027010,-33.877109,151.231942,N,Y,Y,Y,N,Major Cities of Australia
Optus,2028002,-33.87841,151.242706,N,Y,Y,Y,N,Major Cities of Australia
Optus,2029002,-33.87081,151.2674,N,Y,Y,Y,N,Major Cities of Australia
Optus,2029004,-33.871071,151.254198,N,Y,Y,N,N,Major Cities of Australia
Optus,2029005,-33.872305,151.274283,N,N,Y,N,N,Major Cities of Australia
Optus,2030001,-33.868005,151.280102,N,Y,Y,Y,N,Major Cities of Australia
Optus,2030002,-33.86124273,151.2746985,N,Y,Y,N,N,Major Cities of Australia
Optus,2030003,-33.85716,151.28283,N,Y,Y,N,N,Major Cities of Australia
Optus,2030004,-33.859238,151.27588,N,Y,Y,N,N,Major Cities of Australia
Optus,2030007,-33.872494,151.280841,N,Y,Y,N,N,Major Cities of Australia
Optus,2030020,-33.86101,151.27188,N,N,Y,N,N,Major Cities of Australia
Optus,2030023,-33.84396504,151.2837779,N,N,Y,Y,N,Major Cities of Australia
Optus,2030026,-33.85519,151.268668,N,N,Y,Y,N,Major Cities of Australia
Optus,2030028,-33.850157,151.274082,N,N,Y,Y,N,Major Cities of Australia
Optus,2030029,-33.854254,151.27687,N,N,Y,Y,N,Major Cities of Australia
Optus,2030030,-33.848889,151.279549,N,N,Y,Y,N,Major Cities of Australia
Optus,2030031,-33.85052279,151.2840008,N,N,Y,Y,N,Major Cities of Australia
Optus,2030033,-33.84838741,151.2868094,N,N,Y,Y,N,Major Cities of Australia
Optus,2030050,-33.84485,151.282625,N,N,Y,Y,N,Major Cities of Australia
Optus,2030051,-33.85896,151.271981,Y,N,Y,Y,N,Major Cities of Australia
Optus,2031001,-33.917791,151.239453,N,Y,Y,N,N,Major Cities of Australia
Optus,2031003,-33.90984,151.235313,N,Y,Y,Y,N,Major Cities of Australia
Optus,2031004,-33.90729933,151.2475449,N,Y,Y,Y,N,Major Cities of Australia
Optus,2031005,-33.914441,151.24024,N,Y,Y,Y,N,Major Cities of Australia
Optus,2031006,-33.907644,151.239768,N,Y,Y,N,N,Major Cities of Australia
Optus,2031008,-33.91232151,151.2583119,N,Y,Y,Y,N,Major Cities of Australia
Optus,2031025,-33.917795,151.239341,N,N,Y,N,N,Major Cities of Australia
Optus,2031026,-33.917393,151.240355,N,Y,Y,N,N,Major Cities of Australia
Optus,2031056,-33.907104,151.230736,Y,N,Y,Y,N,Major Cities of Australia
Optus,2031058,-33.906569,151.227794,Y,N,Y,Y,N,Major Cities of Australia
Optus,2031060,-33.92355,151.24387,N,N,Y,N,N,Major Cities of Australia
Optus,2032001,-33.925662,151.230851,N,Y,Y,Y,N,Major Cities of Australia
Optus,2032002,-33.923811,151.228181,N,Y,Y,Y,N,Major Cities of Australia
Optus,2032005,-33.933532,151.230729,N,Y,Y,N,N,Major Cities of Australia
Optus,2033004,-33.917192,151.228638,N,N,Y,N,N,Major Cities of Australia
Optus,2033005,-33.904791,151.223064,N,Y,Y,Y,N,Major Cities of Australia
Optus,2033006,-33.91293,151.22464,N,Y,Y,Y,N,Major Cities of Australia
Optus,2033009,-33.917632,151.234256,N,Y,Y,Y,N,Major Cities of Australia
Optus,2033011,-33.918565,151.225818,N,Y,Y,N,N,Major Cities of Australia
Optus,2033013,-33.916398,151.227469,N,N,Y,N,N,Major Cities of Australia
Optus,2034005,-33.920673,151.247161,N,Y,Y,Y,N,Major Cities of Australia
Optus,2034007,-33.923211,151.257128,N,Y,Y,Y,N,Major Cities of Australia
Optus,2034009,-33.917963,151.260291,N,Y,Y,Y,N,Major Cities of Australia
Optus,2034010,-33.92856,151.25531,N,Y,Y,N,N,Major Cities of Australia
Optus,2035001,-33.93969,151.23846,N,N,Y,Y,N,Major Cities of Australia
Optus,2035002,-33.939095,151.253544,N,Y,Y,Y,N,Major Cities of Australia
Optus,2035004,-33.944858,151.224368,N,Y,Y,N,N,Major Cities of Australia
Optus,2035005,-33.951253,151.249887,N,Y,Y,N,N,Major Cities of Australia
Optus,2035006,-33.94217,151.238927,N,Y,Y,N,N,Major Cities of Australia
Optus,2035008,-33.94002532,151.229402,N,Y,Y,N,N,Major Cities of Australia
Optus,2035016,-33.953836,151.242293,N,Y,Y,Y,N,Major Cities of Australia
Optus,2036001,-33.96789,151.23038,N,Y,Y,Y,N,Major Cities of Australia
Optus,2036004,-33.974451,151.216776,N,Y,Y,N,N,Major Cities of Australia
Optus,2036008,-33.986303,151.240675,N,Y,Y,N,N,Major Cities of Australia
Optus,2036012,-33.96228049,151.23696,N,Y,Y,Y,N,Major Cities of Australia
Optus,2036013,-33.951566,151.23118,N,Y,Y,Y,N,Major Cities of Australia
Optus,2036014,-33.96386499,151.2487775,N,Y,Y,Y,N,Major Cities of Australia
Optus,2036017,-33.97588,151.24305,N,Y,Y,N,N,Major Cities of Australia
Optus,2037003,-33.88064,151.188496,N,Y,Y,Y,N,Major Cities of Australia
Optus,2037005,-33.884184,151.186522,N,N,Y,N,N,Major Cities of Australia
Optus,2037006,-33.877613,151.178132,N,Y,Y,Y,N,Major Cities of Australia
Optus,2037010,-33.88452,151.1934,N,Y,Y,Y,N,Major Cities of Australia
Optus,2037013,-33.878937,151.177231,N,Y,Y,N,N,Major Cities of Australia
Optus,2038001,-33.88360684,151.1685627,N,Y,Y,Y,N,Major Cities of Australia
Optus,2038003,-33.887658,151.167996,N,Y,Y,Y,N,Major Cities of Australia
Optus,2039003,-33.866514,151.182693,N,Y,Y,N,N,Major Cities of Australia
Optus,2039005,-33.867698,151.175252,N,Y,Y,Y,N,Major Cities of Australia
Optus,2039006,-33.860354,151.171579,N,Y,Y,N,N,Major Cities of Australia
Optus,2039015,-33.864623,151.170904,N,N,Y,N,N,Major Cities of Australia
Optus,2039017,-33.865596,151.1674,N,N,Y,N,N,Major Cities of Australia
Optus,2039018,-33.863671,151.167123,N,N,Y,N,N,Major Cities of Australia
Optus,2039019,-33.862595,151.163957,N,N,Y,N,N,Major Cities of Australia
Optus,2039023,-33.867765,151.168802,N,N,Y,Y,N,Major Cities of Australia
Optus,2040001,-33.875483,151.15834,N,Y,Y,Y,N,Major Cities of Australia
Optus,2040002,-33.870849,151.159965,N,Y,Y,N,N,Major Cities of Australia
Optus,2040003,-33.885963,151.157641,N,Y,Y,Y,N,Major Cities of Australia
Optus,2040004,-33.868066,151.154357,N,Y,Y,N,N,Major Cities of Australia
Optus,2040005,-33.88499,151.148932,N,Y,Y,Y,N,Major Cities of Australia
Optus,2041001,-33.855802,151.17716,N,Y,Y,Y,N,Major Cities of Australia
Optus,2041002,-33.84724,151.17178,N,Y,Y,N,N,Major Cities of Australia
Optus,2041005,-33.857481,151.192083,N,Y,Y,N,N,Major Cities of Australia
Optus,2041018,-33.857785,151.195753,N,N,Y,N,N,Major Cities of Australia
Optus,2041019,-33.859303,151.196461,N,N,Y,N,N,Major Cities of Australia
Optus,2041020,-33.850783,151.18165,N,N,Y,Y,N,Major Cities of Australia
Optus,2041023,-33.852193,151.187958,N,N,Y,Y,N,Major Cities of Australia
Optus,2041025,-33.861768,151.176381,Y,N,Y,Y,N,Major Cities of Australia
Optus,2041026,-33.859528,151.182676,Y,N,Y,Y,N,Major Cities of Australia
Optus,2041027,-33.858282,151.18413,Y,N,Y,Y,N,Major Cities of Australia
Optus,2042001,-33.892824,151.186154,N,Y,Y,Y,N,Major Cities of Australia
Optus,2042002,-33.899082,151.171235,N,Y,Y,Y,N,Major Cities of Australia
Optus,2042003,-33.895915,151.17949,N,Y,Y,Y,N,Major Cities of Australia
Optus,2042004,-33.89771,151.17619,N,N,Y,Y,N,Major Cities of Australia
Optus,2042009,-33.898068,151.178178,N,Y,Y,N,N,Major Cities of Australia
Optus,2042016,-33.90434,151.17554,N,Y,Y,Y,N,Major Cities of Australia
Optus,2042031,-33.89648189,151.1861526,N,N,Y,N,N,Major Cities of Australia
Optus,2042032,-33.89610537,151.1872975,N,N,Y,N,N,Major Cities of Australia
Optus,2043006,-33.906698,151.18259,N,Y,Y,Y,N,Major Cities of Australia
Optus,2043013,-33.899483,151.183396,N,N,Y,N,N,Major Cities of Australia
Optus,2043014,-33.900185,151.186648,N,N,Y,N,N,Major Cities of Australia
Optus,2043015,-33.89899097,151.1868719,N,N,Y,N,N,Major Cities of Australia
Optus,2043016,-33.90079178,151.1855979,N,N,Y,Y,N,Major Cities of Australia
Optus,2043017,-33.9025674,151.1851905,N,N,Y,N,N,Major Cities of Australia
Optus,2043018,-33.905758,151.188166,N,N,Y,N,N,Major Cities of Australia
Optus,2044002,-33.91474237,151.1763871,N,Y,Y,Y,N,Major Cities of Australia
Optus,2044003,-33.922712,151.162732,N,Y,Y,Y,N,Major Cities of Australia
Optus,2044006,-33.91962,151.16916,N,Y,Y,N,N,Major Cities of Australia
Optus,2044007,-33.919542,151.177512,N,N,Y,N,N,Major Cities of Australia
Optus,2044008,-33.922746,151.165551,N,Y,Y,N,N,Major Cities of Australia
Optus,2044010,-33.909,151.1808,N,Y,Y,Y,N,Major Cities of Australia
Optus,2044023,-33.91388,151.18083,Y,Y,Y,Y,N,Major Cities of Australia
Optus,2045011,-33.880991,151.13566,N,N,Y,N,N,Major Cities of Australia
Optus,2045012,-33.881057,151.132714,N,N,Y,N,N,Major Cities of Australia
Optus,2046001,-33.847425,151.141231,N,Y,Y,Y,N,Major Cities of Australia
Optus,2046002,-33.869041,151.129699,N,Y,Y,N,N,Major Cities of Australia
Optus,2046007,-33.85687888,151.1312828,N,Y,Y,N,N,Major Cities of Australia
Optus,2046009,-33.871143,151.122423,N,Y,Y,N,N,Major Cities of Australia
Optus,2046013,-33.869992,151.122677,N,N,Y,N,N,Major Cities of Australia
Optus,2046014,-33.847595,151.12854,N,Y,Y,Y,N,Major Cities of Australia
